"store","websites","attribute_set","type","category_ids","sku","has_options","upc_code","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","image_label","small_image_label","thumbnail_label","brand","bedding_pattern","priceper","averageweight","price","special_price","weight","msrp","gift_wrapping_price","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","blacknwhite_prcustom","blacknwhite_prtabs","blacknwhite_prrelatedcontent","manufacturer_info","cooking","freezing","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","country_of_manufacture","custom_design","gift_wrapping_available","gift_message_available","color","homeware_style","material","bed_bath_type","decor_type","home_decor_type","blacknwhite_prsku","blacknwhite_prlayout","blacknwhite_prprevnext","blacknwhite_prmoreviews","blacknwhite_prrelated","blacknwhite_relatedpos","blacknwhite_prcolleteral","blacknwhite_productimg","blacknwhite_prbrand","blacknwhite_prbrandlink","blacknwhite_prbrandtarget","blacknwhite_prbrandpos","blacknwhite_prsidebar"
"admin","base","Grocery","simple","4,11,45","gro0011","0","6810007959","HONEY GARLIC","","","","","","","honey-garlic","honey-garlic.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","HONEY GARLIC","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,49","gro0012","0","6810007964","HOT SOUTHERN CAJUN","","","","","","","hot-southern-cajun","hot-southern-cajun.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","HOT SOUTHERN CAJUN","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","5,14,44","gro0013","0","6810007966","ORIGINAL","","","","","","","original","original.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,42","gro0014","0","6810007968","HICKORY SMOKE","","","","","","","hickory-smoke","hickory-smoke.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","HICKORY SMOKE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,41","gro0015","0","6810007969","GRILLED ONION & GARLIC","","","","","","","grilled-onion-garlic","grilled-onion-garlic.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","GRILLED ONION & GARLIC","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,48","gro0016","0","6810008010","CHIPOTLE","","","","","","","chipotle","chipotle.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CHIPOTLE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,50","gro0017","0","6810008011","STEAKHOUSE STYLE","","","","","","","steakhouse-style","steakhouse-style.html","1 column","Product Info Column","Use config","Use config","","","","BULL'S-EYE","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","STEAKHOUSE STYLE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","5,16,45","gro0018","0","6810008012","SWEET & STICKY","","","","","","","sweet-sticky","sweet-sticky.html","1 column","Product Info Column","Use config","Use config","","","","CERTO","","","","35.5500","","0.4250","","","Enabled","No","Catalog, Search","Taxable Goods","BARBECUE SAUCE","BARBECUE SAUCE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","SWEET & STICKY","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,49","gro0019","0","6618802970","FOR HOMEMADE JAMS & JELLIES 2 POUCHES","","","","","","","for-homemade-jams-jellies-2-pouches","for-homemade-jams-jellies-2-pouches.html","1 column","Product Info Column","Use config","Use config","","","","CERTO","","","","35.5500","","0.1700","","","Enabled","No","Catalog, Search","Taxable Goods","LIQUID PECTIN","LIQUID PECTIN","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","FOR HOMEMADE JAMS & JELLIES 2 POUCHES","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,44","gro0020","0","6618802980","LIGHT FOR HOMEMADE JAMS & JELLIES","","","","","","","light-for-homemade-jams-jellies","light-for-homemade-jams-jellies.html","1 column","Product Info Column","Use config","Use config","","","","CERTO","","","","35.5500","","0.0490","","","Enabled","No","Catalog, Search","Taxable Goods","PECTIN CRYSTALS","PECTIN CRYSTALS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","LIGHT FOR HOMEMADE JAMS & JELLIES","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,42","gro0021","0","6618802990","FOR HOMEMADE JAMS & JELLIES","","","","","","","for-homemade-jams-jellies","for-homemade-jams-jellies.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","0.0570","","","Enabled","No","Catalog, Search","Taxable Goods","PECTIN CRYSTALS","PECTIN CRYSTALS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","FOR HOMEMADE JAMS & JELLIES","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,41","gro0022","0","6810001020","ORIGINAL","","","","","","","original","original-1771.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","0.2500","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","5,17,48","gro0023","0","6810001022","ORIGINAL","","","","","","","original","original-1772.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","0.5000","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,50","gro0024","0","6810001024","ORIGINAL","","","","","","","original","original-1773.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","1.0000","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,45","gro0025","0","6810001025","ORIGINAL LIGHT","","","","","","","original-light","original-light.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","0.2500","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL LIGHT","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,49","gro0026","0","6810001026","ORIGINAL LIGHT","","","","","","","original-light","original-light-989.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","0.5000","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL LIGHT","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,44","gro0027","0","6810001027","ORIGINAL LIGHT","","","","","","","original-light","original-light-990.html","1 column","Product Info Column","Use config","Use config","","","","CHEEZ WHIZ","","","","35.5500","","1.0000","","","Enabled","No","Catalog, Search","Taxable Goods","CHEESE","CHEESE","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ORIGINAL LIGHT","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
