store,_product_websites,_attribute_set,type,group_flavor,category_ids,sku,has_options,upc_code,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,page_layout,options_container,msrp_enabled,msrp_display_actual_price_type,image_label,small_image_label,thumbnail_label,brand,bedding_pattern,priceper,averageweight,price,unit,special_price,weight,msrp,gift_wrapping_price,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,blacknwhite_prcustom,blacknwhite_prtabs,blacknwhite_prrelatedcontent,manufacturer_info,cooking,freezing,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,country_of_manufacture,custom_design,gift_wrapping_available,gift_message_available,color,homeware_style,material,bed_bath_type,decor_type,home_decor_type,blacknwhite_prsku,blacknwhite_prlayout,blacknwhite_prprevnext,blacknwhite_prmoreviews,blacknwhite_prrelated,blacknwhite_relatedpos,blacknwhite_prcolleteral,blacknwhite_productimg,blacknwhite_prbrand,blacknwhite_prbrandlink,blacknwhite_prbrandtarget,blacknwhite_prbrandpos,blacknwhite_prsidebar
admin,base,Grocery,simple,1,"4,10,41",gro0001,0,6618800870,100% PURE,,,,,,,100-pure,100-pure-923.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,lb,,0.17,,,1,No,"Catalog, Search",Taxable Goods,BITTERSWEET CHOCOLATE SQUARES,BITTERSWEET CHOCOLATE SQUARES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,11,48",gro0002,0,6618800780,100% PURE,,,,,,,100-pure,100-pure-924.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,,,0.3,,,1,No,"Catalog, Search",Taxable Goods,MILK CHOCOLATE CHIPS,MILK CHOCOLATE CHIPS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,12,50",gro0003,0,6618800940,100% PURE,,,,,,,100-pure,100-pure-925.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,,,0.3,,,1,No,"Catalog, Search",Taxable Goods,SEMI-SWEET CHOCOLATE CHIPS,SEMI-SWEET CHOCOLATE CHIPS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,10,45",gro0004,0,6618800800,100% PURE,,,,,,,100-pure,100-pure-926.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,lb,,0.225,,,1,No,"Catalog, Search",Taxable Goods,SEMI-SWEET CHOCOLATE SQUARES,SEMI-SWEET CHOCOLATE SQUARES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,11,49",gro0005,0,6618800790,100% PURE INDIVIDUALLY WRAPED,,,,,,,100-pure-individually-wraped,100-pure-individually-wraped.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,SWEET CHOCOLATE SQUARES ,SWEET CHOCOLATE SQUARES ,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE INDIVIDUALLY WRAPED,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,12,44",gro0006,0,6618800840,100% PURE,,,,,,,100-pure,100-pure-927.html,1 column,Product Info Column,Use config,Use config,,,,BAKER'S,,,,35.55,lb,,0.225,,,1,No,"Catalog, Search",Taxable Goods,UNSWEETENED CHOCOLATE SQUARES,UNSWEETENED CHOCOLATE SQUARES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,1,"4,10,42",gro0007,0,6618800860,100% PURE,,,,,,,100-pure,100-pure-928.html,1 column,Product Info Column,Use config,Use config,,,,BARNUM'S,,,,35.55,,,0.17,,,1,No,"Catalog, Search",Taxable Goods,WHITE CHOCOLATE SQUARES,WHITE CHOCOLATE SQUARES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,100% PURE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,2,"4,11,41",gro0008,0,6672101134,ARROWROOT DINO-BITES ANIMAL CRACKERS,,,,,,,arrowroot-dino-bites-animal-crackers,arrowroot-dino-bites-animal-crackers.html,1 column,Product Info Column,Use config,Use config,,,,BARNUM'S,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,BISCUITS,BISCUITS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ARROWROOT DINO-BITES ANIMAL CRACKERS,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,2,"4,12,48",gro0009,0,6672101160,ARROWROOT ANIMAL CRACKERS GO WILD!,,,,,,,arrowroot-animal-crackers-go-wild,arrowroot-animal-crackers-go-wild.html,1 column,Product Info Column,Use config,Use config,,,,BIRD'S,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,BISCUITS,BISCUITS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ARROWROOT ANIMAL CRACKERS GO WILD!,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,3,"4,10,50",gro0010,0,6618800570,ORIGINAL FLAVOUR,,,,,,,original-flavour,original-flavour.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,lb,,0.34,,,1,No,"Catalog, Search",Taxable Goods,CUSTARD POWDER,CUSTARD POWDER,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL FLAVOUR,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,11,45",gro0011,0,6810007959,HONEY GARLIC,,,,,,,honey-garlic,honey-garlic.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,HONEY GARLIC,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,12,49",gro0012,0,6810007964,HOT SOUTHERN CAJUN,,,,,,,hot-southern-cajun,hot-southern-cajun.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,lb,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,HOT SOUTHERN CAJUN,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"5,14,44",gro0013,0,6810007966,ORIGINAL,,,,,,,original,original.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,10,42",gro0014,0,6810007968,HICKORY SMOKE,,,,,,,hickory-smoke,hickory-smoke.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,HICKORY SMOKE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,11,41",gro0015,0,6810007969,GRILLED ONION & GARLIC,,,,,,,grilled-onion-garlic,grilled-onion-garlic.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,GRILLED ONION & GARLIC,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,12,48",gro0016,0,6810008010,CHIPOTLE,,,,,,,chipotle,chipotle.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CHIPOTLE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"4,10,50",gro0017,0,6810008011,STEAKHOUSE STYLE,,,,,,,steakhouse-style,steakhouse-style.html,1 column,Product Info Column,Use config,Use config,,,,BULL'S-EYE,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,STEAKHOUSE STYLE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,4,"5,16,45",gro0018,0,6810008012,SWEET & STICKY,,,,,,,sweet-sticky,sweet-sticky.html,1 column,Product Info Column,Use config,Use config,,,,CERTO,,,,35.55,,,0.425,,,1,No,"Catalog, Search",Taxable Goods,BARBECUE SAUCE,BARBECUE SAUCE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,SWEET & STICKY,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,5,"4,12,49",gro0019,0,6618802970,FOR HOMEMADE JAMS & JELLIES 2 POUCHES,,,,,,,for-homemade-jams-jellies-2-pouches,for-homemade-jams-jellies-2-pouches.html,1 column,Product Info Column,Use config,Use config,,,,CERTO,,,,35.55,,,0.17,,,1,No,"Catalog, Search",Taxable Goods,LIQUID PECTIN,LIQUID PECTIN,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,FOR HOMEMADE JAMS & JELLIES 2 POUCHES,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,5,"4,10,44",gro0020,0,6618802980,LIGHT FOR HOMEMADE JAMS & JELLIES,,,,,,,light-for-homemade-jams-jellies,light-for-homemade-jams-jellies.html,1 column,Product Info Column,Use config,Use config,,,,CERTO,,,,35.55,,,0.049,,,1,No,"Catalog, Search",Taxable Goods,PECTIN CRYSTALS,PECTIN CRYSTALS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,LIGHT FOR HOMEMADE JAMS & JELLIES,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,5,"4,11,42",gro0021,0,6618802990,FOR HOMEMADE JAMS & JELLIES,,,,,,,for-homemade-jams-jellies,for-homemade-jams-jellies.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,0.057,,,1,No,"Catalog, Search",Taxable Goods,PECTIN CRYSTALS,PECTIN CRYSTALS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,FOR HOMEMADE JAMS & JELLIES,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,12,41",gro0022,0,6810001020,ORIGINAL,,,,,,,original,original-1565.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,0.25,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"5,17,48",gro0023,0,6810001022,ORIGINAL,,,,,,,original,original-1566.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,0.5,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,10,50",gro0024,0,6810001024,ORIGINAL,,,,,,,original,original-1567.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,1,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,11,45",gro0025,0,6810001025,ORIGINAL LIGHT,,,,,,,original-light,original-light.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,0.25,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL LIGHT,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,12,49",gro0026,0,6810001026,ORIGINAL LIGHT,,,,,,,original-light,original-light-943.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,0.5,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL LIGHT,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,10,44",gro0027,0,6810001027,ORIGINAL LIGHT,,,,,,,original-light,original-light-944.html,1 column,Product Info Column,Use config,Use config,,,,CHEEZ WHIZ,,,,35.55,,,1,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORIGINAL LIGHT,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,6,"4,11,42",gro0028,0,6810001029,TEX MEX,,,,,,,tex-mex,tex-mex.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.5,,,1,No,"Catalog, Search",Taxable Goods,CHEESE,CHEESE,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TEX MEX,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,41",gro0029,0,6672101717,TRISCUIT THIN CRISPS ORIGINAL,,,,,,,triscuit-thin-crisps-original,triscuit-thin-crisps-original.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT THIN CRISPS ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,48",gro0030,0,6672102040,TRISCUIT ORIGINAL,,,,,,,triscuit-original,triscuit-original.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.4,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,11,50",gro0031,0,6672102038,TRISCUIT RYE WITH CARAWAY SEEDS,,,,,,,triscuit-rye-with-caraway-seeds,triscuit-rye-with-caraway-seeds.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT RYE WITH CARAWAY SEEDS,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,45",gro0032,0,6672102034,TRISCUIT 61% LESS SODIUM,,,,,,,triscuit-61-less-sodium,triscuit-61-less-sodium.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT 61% LESS SODIUM,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,49",gro0033,0,6672102014,TRISCUIT THIN CRISPS PARMESAN GARLIC,,,,,,,triscuit-thin-crisps-parmesan-garlic,triscuit-thin-crisps-parmesan-garlic.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT THIN CRISPS PARMESAN GARLIC,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,11,44",gro0034,0,6672102035,TRISCUIT CRACKED PEPPER & OLIVE OIL,,,,,,,triscuit-cracked-pepper-olive-oil,triscuit-cracked-pepper-olive-oil.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT CRACKED PEPPER & OLIVE OIL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,42",gro0035,0,6672102037,TRISCUIT ROSEMARY & OLIVE OIL,,,,,,,triscuit-rosemary-olive-oil,triscuit-rosemary-olive-oil.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TRISCUIT ROSEMARY & OLIVE OIL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,41",gro0036,0,6672102081,RITZ BITS SANDWICHES SOCCER,,,,,,,ritz-bits-sandwiches-soccer,ritz-bits-sandwiches-soccer.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.195,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,RITZ BITS SANDWICHES SOCCER,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,11,48",gro0037,0,6672102023,RITZ 61% LESS SODIUM,,,,,,,ritz-61-less-sodium,ritz-61-less-sodium.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,RITZ 61% LESS SODIUM,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,50",gro0038,0,6672101559,OREO GOLDEN VANILLA,,,,,,,oreo-golden-vanilla,oreo-golden-vanilla.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.35,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,OREO GOLDEN VANILLA,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,45",gro0039,0,6672101528,OREO CHOCOLATE 30% LESS FAT,,,,,,,oreo-chocolate-30-less-fat,oreo-chocolate-30-less-fat.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.35,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,OREO CHOCOLATE 30% LESS FAT,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,11,49",gro0040,0,6672101898,OREO GOLDEN VANILLA,,,,,,,oreo-golden-vanilla,oreo-golden-vanilla-956.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.55,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,OREO GOLDEN VANILLA,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,44",gro0041,0,6672101837,OREO CHOCOLATE,,,,,,,oreo-chocolate,oreo-chocolate.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,1.1,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,OREO CHOCOLATE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,42",gro0042,0,6672101874,PREMIUM PLUS WHOLE WHEAT,,,,,,,premium-plus-whole-wheat,premium-plus-whole-wheat.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.5,,,1,No,"Catalog, Search",Taxable Goods,CRACKERS,CRACKERS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,PREMIUM PLUS WHOLE WHEAT,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,11,41",gro0043,0,6672101529,FUDGEE-O THE ORIGINAL,,,,,,,fudgee-o-the-original,fudgee-o-the-original.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.35,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,FUDGEE-O THE ORIGINAL,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,12,48",gro0044,0,6672101767,CHIPS AHOY!,,,,,,,chips-ahoy,chips-ahoy.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,1,,,1,No,"Catalog, Search",Taxable Goods,COOKIES,COOKIES,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CHIPS AHOY!,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Grocery,simple,7,"4,10,50",gro0045,0,6672101409,RITZ VEGGIE,,,,,,,ritz-veggie,ritz-veggie.html,1 column,Product Info Column,Use config,Use config,,,,CHRISTIE,,,,35.55,,,0.225,,,1,No,"Catalog, Search",Taxable Goods,CHIPS,CHIPS,,,,,,KRAFT CANADA,Content will be updated,Content will be updated,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,RITZ VEGGIE,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,
